GeneralizationsAreBad,52119,1
David.moreno72,52080,3
BlueMoonset,52052,4
TSRL,52034,3
Michael Bednarek,52025,2
Skinsmoke,52021,3
Kingjeff,52016,2
GreenMeansGo,51999,7
Mika1h,51996,3
No Swan So Fine,51920,4
Morriswa,51888,2
Skomorokh,51825,3
Corvus tristis,51782,3
Morwen,51777,1
Reedmalloy,51750,2
Rankersbo,51743,1
DMC511,51683,4
Johnsoniensis,51669,1
Arctic.gnome,51654,1
Gerry D,51522,4
SimonTrew,51520,4
Robert Moore,51518,3
Moe1810,51507,1
Typ932,51450,4
Fastily,51377,1
B,51372,1
Kjell Knudde,51371,2
Victoriaearle,51359,4
Merovingian,51349,1
Nev1,51265,1
Doprendek,51220,1
Aoba47,51193,2
Gilo1969,51167,5
Manxruler,51166,4
ClassicOnAStick,51151,1
Flami72,51138,4
Jameboy,51085,4
Scorpions13256,51002,1
Sportomanokin,50991,1
Addshore,50965,2
Nehrams2020,50965,1
Piano non troppo,50898,1
William M. Connolley,50813,4
Tobibln,50802,3
Reddi,50796,2
Baffle gab1978,50758,2
DexDor,50725,2
Hertz1888,50702,3
John B123,50659,3
Mr. Stradivarius,50654,2
Penbat,50633,1
SoWhy,50620,3
IndianBio,50612,3
Glane23,50590,5
DavidLeighEllis,50590,3
Hairy Dude,50558,1
Grayfell,50551,2
SounderBruce,50538,5
78.26,50511,1
JNW,50502,4
Edison,50464,1
Djflem,50453,3
Vensatry,50423,5
Per Honor et Gloria,50374,2
Kingpin13,50357,2
Gihan Jayaweera,50320,2
Gilabrand,50202,1
Myasuda,50189,3
Trusilver,50185,4
BaldBoris,50125,4
Lambiam,50120,3
Alientraveller,50036,2
Rjanag,50035,1
Fitindia,50032,7
Anaxial,49990,5
Savidan,49960,1
Zscout370,49959,1
Entranced98,49944,3
Kasper2006,49924,2
Lfstevens,49876,1
KAVEBEAR,49866,3
Lekoren,49805,2
Mikael Häggström,49754,4
Eagleash,49741,3
Uziel302,49730,1
Ost316,49722,2
Mark Staffieri,49715,4
Ferret,49610,1
Finlay McWalter,49584,1
Adam Bishop,49492,1
Chris Capoccia,49301,1
Bradford,49283,5
FT2,49246,2
Just Chilling,49218,1
Francis Schonken,49017,1
Bobrayner,48964,4
Stephenb,48935,3
Chubbles,48933,3
Gwen Gale,48915,1
Chrishmt0423,48912,4
Edokter,48887,1
Vanamonde93,48873,2
Magiciandude,48825,5
EkoGraf,48790,1
Charlesdrakew,48758,3
Rcb1,48740,1
Spatms,48740,1
Sander.v.Ginkel,48733,2
Ssven2,48728,4
Jehochman,48686,1
Hoary,48676,1
Mary Mark Ockerbloom,48661,3
Maunus,48659,4
RioHondo,48657,2
Robofish,48640,3
Hughesdarren,48632,5
Hichem algerino,48616,1
PohranicniStraze,48611,3
Gryffindor,48597,1
Headhitter,48484,3
LightandDark2000,48460,4
Jodosma,48416,1
AnonMoos,48414,3
Premeditated Chaos,48359,2
Hiddenstranger,48351,1
Miniapolis,48307,1
Tryptofish,48307,3
Tedder,48254,2
Chetvorno,48185,1
Resolute,48152,1
Scanlan,48102,3
WJBscribe,48052,1
Caldorwards4,48043,3
JamesAM,47966,1
Dennis Bratland,47899,1
Biografer,47880,1
Kku,47858,1
ToBeFree,47853,3
Eagle4000,47814,1
Snickers2686,47808,5
Polylerus,47748,3
Mailer diablo,47734,3
Anotherclown,47702,5
Orser67,47695,1
Fodbold-fan,47631,1
Brewcrewer,47543,3
TimVickers,47443,1
Damien Linnane,47442,4
SpacemanSpiff,47409,1
A.S. Brown,47399,3
Agne27,47399,4
M2545,47375,3
FisherQueen,47348,1
Ttonyb1,47320,2
Loopy30,47310,5
Big iron,47294,3
Rlandmann,47281,1
Jwillbur,47260,3
Scope creep,47211,5
Samf4u,47182,4
Asiaticus,47155,3
EoGuy,47154,2
Mr. Guye,47096,4
1exec1,47080,2
Pmanderson,47077,3
BOZ,47075,1
Canadaolympic989,47075,1
Jimp,47021,1
Yulia Romero,46967,3
The Emperor's New Spy,46966,2
Wwikix,46965,1
Wayne Slam,46950,2
Hektor,46907,2
JIP,46899,1
DASonnenfeld,46874,2
Staszek Lem,46857,5
Quentin X,46851,5
Cyclonebiskit,46830,1
MisfitToys,46816,1
Prayerfortheworld,46808,2
Snowolf,46793,1
Wcquidditch,46791,3
Simon Burchell,46773,4
Amakuru,46758,1
Mark Miller,46735,3
Pdfpdf,46704,1
Neveselbert,46695,2
Kov 93,46679,1
Finnusertop,46668,2
RL0919,46667,1
Jac16888,46664,1
Jolicnikola,46629,2
Vchimpanzee,46593,3
Adam9007,46588,5
Stefanomione,46567,3
Newyorkbrad,46554,3
ILIL,46466,1
L Kensington,46441,3
Davewild,46421,1
Cowdy001,46415,2
SusanLesch,46408,4
Sawol,46407,2
Katieh5584,46389,1
Andrew Gray,46386,2
Uncle G,46378,1
SMasters,46323,4
Teblick,46288,4
Italia2006,46269,1
Ericystephi,46264,3
Hergilei,46264,2
Bazonka,46253,5
Bidgee,46208,4
Greyhood,46193,3
HiLo48,46189,3
Aitias,46152,1
KGirlTrucker81,46143,6
Begoon,46139,3
Nishkid64,46122,1
Stuartyeates,46096,4
Inwind,46056,2
Crystallina,46036,1
Bumm13,46023,1
Alexk785,46022,3
De728631,46013,1
Skysmith,45960,3
Discographer,45859,1
John K,45843,1
Smallbones,45804,4
Omnedon,45712,4
Escape Orbit,45675,3
Trevor MacInnis,45614,1
Wikiuser100,45612,2
Mattinbgn,45586,1
Beatpoet,45577,2
Masterknighted,45571,2
Valentinian,45547,1
Rhododendrites,45545,6
Jonkerz,45543,2
HoldenV8,45504,1
Alanscottwalker,45493,3
Ruhrfisch,45484,1
Easy4me,45478,1
Billmckern,45461,2
Quetzal1964,45446,2
Gap9551,45424,4
BarrelProof,45407,1
Neo-Jay,45346,2
Coolabahapple,45223,2
PFHLai,45197,1
Underlying lk,45183,4
Garion96,45159,1
TriiipleThreat,45152,6
Saintandy7,45139,1
Delirium,45134,1
CBM,45114,4
Jacona,45071,4
Alexander Iskandar,45059,1
Michael Goodyear,45054,2
Circeus,44993,1
Mz7,44986,3
Valenciano,44981,5
PANONIAN,44963,2
Wildhartlivie,44946,3
FloridaArmy,44913,1
Logan,44906,4
Andrej.yo,44774,2
Bigddan11,44702,1
TreasuryTag,44647,1
Shirt58,44604,1
Jheald,44576,3
WesleyDodds,44547,3
Mariordo,44541,1
DPH1110,44509,4
Chesipiero,44436,1
Vjmlhds,44407,3
Mauls,44387,1
Avraham,44382,2
Hut 8.5,44379,1
CanadianLinuxUser,44367,3
Againme,44328,2
Caerwine,44312,1
Ched,44299,1
ACSE,44284,3
Areaseven,44281,3
SQGibbon,44256,3
Famartin,44227,3
CLWE,44201,4
Kvng,44185,2
GSS,44165,6
Miyagawa,44123,6
Amorymeltzer,44109,5
Calton,44108,1
Alison,44102,3
Mandruss,44087,1
Gyrofrog,44049,1
Iztwoz,44049,1
Dexterfung,44014,1
Chris.urs-o,43923,3
Royalbroil,43907,1
??????????,43863,2
Canuckian89,43851,3
Jjaey,43821,3
Foofbun,43811,2
Ad Orientem,43756,1
Johnny Au,43753,3
Fred Bauder,43749,1
Edcolins,43734,1
Bejnar,43710,4
Trust Is All You Need,43691,3
DARTH SIDIOUS 2,43689,2
Nihil novi,43684,2
Hassocks5489,43611,4
Bohemian Baltimore,43564,2
Safiel,43553,2
Simeon,43551,2
Lopifalko,43505,6
Jojhutton,43490,3
Kolindigo,43460,2
Lmmnhn,43420,4
Terriffic Dunker Guy,43405,2
Merbabu,43385,4
Jerem43,43332,5
SportsMaster,43312,3
Moscow Connection,43302,3
Mvcg66b3r,43279,1
Rococo1700,43268,2
Daniel,43258,1
TJRC,43248,4
The Blade of the Northern Lights,43237,3
Hometown Kid,43232,1
Ravenswing,43184,5
Capitalistroadster,43171,1
Aelfthrytha,43108,2
Gabriel Yuji,43079,2
Alex Bakharev,43023,1
Thirdright,42968,3
Prisencolin,42938,1
Hurricanehink,42934,1
Fleets,42925,1
Leutha,42921,4
R.e.b.,42908,3
Kelly,42864,4
Guy Macon,42830,6
Dapi89,42807,2
Moondyne,42770,1
Tim1965,42674,4
We hope,42667,4
A. Carty,42650,3
GorgeCustersSabre,42613,2
Jj137,42507,1
Tedickey,42472,3
Kaihsu,42466,1
Landingdude13,42457,1
Flooded with them hundreds,42449,1
Pinkadelica,42437,3
PlyrStar93,42405,4
Director,42400,3
Onorem,42378,3
Anachronist,42354,1
Raymie,42338,5
Canterbury Tail,42301,1
Mr Stephen,42296,3
Nedrutland,42294,1
King of the North East,42281,2
Cla68,42248,2
EncMstr,42240,2
Ravichandar84,42232,4
A. B.,42216,1
JorisvS,42212,3
Jayen466,42210,5
PrimeHunter,42208,1
PhnomPencil,42208,3
Oleg Alexandrov,42203,1
Hushpuckena,42144,2
Philg88,42131,1
Bcp67,42098,3
AssociateAffiliate,42063,3
PresN,41979,1
ProveIt,41937,1
Angela,41918,1
Sro23,41907,1
Mushroom,41876,1
Mandsford,41844,1
Trekphiler,41798,3
JFG,41792,8
Migitgem2009,41792,1
LadyofShalott,41768,1
Ppt1973,41761,2
AxG,41752,5
Guettarda,41750,1
Huon,41680,1
Quidster4040,41647,2
Gonnym,41647,3
Gunkarta,41555,1
Jokestress,41503,4
LouisAragon,41492,4
CorkMan,41451,3
Huntster,41449,1
Dolovis,41446,2
Jack Cox,41435,1
X96lee15,41426,3
Typhoon2013,41426,1
Andreasegde,41423,1
Zanoni,41372,4
TTN,41370,1
Emperor,41312,1
Nick Moyes,41252,1
Mike Cline,41214,1
Rrius,41202,4
McPhail,41166,1
AlbertSM,41150,1
Noq,41148,5
Anonymous Dissident,41121,1
Sportsfan 1234,41115,3
Delldot,41087,1
Mikeblas,41086,1
Jasper Deng,41078,4
CutOffTies,41069,3
Tom harrison,41066,1
Earflaps,41062,1
Anonymous from the 21st century,41005,1
Nergaal,40962,3
CapitalR,40931,1
Jauerback,40923,2
Fredddie,40920,8
Fluffernutter,40908,1
Chowbok,40847,5
Ruslik0,40844,2
842U,40820,2
Simplexity22,40804,5
Masonpatriot,40799,4
Drm310,40769,5
Tomcat7,40735,5
Aristophanes68,40733,3
Bluerasberry,40729,7
Yngvadottir,40714,2
LuK3,40625,5
UW Dawgs,40603,2
Tom Morris,40582,1
EEMIV,40580,3
Jamesmiko,40522,1
WLU,40518,4
RickinBaltimore,40511,1
Izno,40493,1
Robvanvee,40431,4
4meter4,40409,2
Rosguill,40397,1
Deisenbe,40382,3
Theinstantmatrix,40377,2
Saqib,40366,4
MB298,40358,4
Mrceleb2007,40350,1
Kevin McE,40311,1
Guy Harris,40297,1
Nikolai Kurbatov,40296,2
David829,40231,2
Old Moonraker,40225,2
Str1977,40174,2
Smkolins,40164,3
72,40100,5
Evrik,40085,4
LeaveSleaves,40067,1
Tamfang,40041,3
Fences and windows,40031,1
Hohum,40011,2
Milowent,40011,5
Krimuk2.0,40005,4
Hydrargyrum,39963,1
Mdd,39948,2
Pi bot,39944,2
Ed Poor,39940,2
Spartaz,39897,1
Howenstein115,39856,1
MX,39823,3
Kurykh,39795,1
Emerson7,39790,3
TommyBoy,39769,1
Ish ishwar,39751,1
Ogress,39747,1
Smerus,39665,3
JayJasper,39653,1
Pharos,39638,1
Robby.is.on,39628,2
ThinkBlue,39601,4
HighInBC,39597,1
AGK,39592,4
Coffee,39573,8
Urhixidur,39569,1
Messirulez,39558,1
JPG-GR,39538,1
Shaidar cuebiyar,39514,3
North Shoreman,39491,3
Smokefoot,39456,4
Pjoef,39439,1
Jesse V.,39424,3
Lofty abyss,39421,2
SusunW,39418,3
PPEMES,39412,1
Packerfansam,39399,3
Davidgoodheart,39397,1
J3Mrs,39377,3
Kautilya3,39373,4
Donald Albury,39364,1
Joao10Siamun,39355,2
Arsenikk,39343,1
BatteryIncluded,39335,4
Giants27,39335,4
Obi2canibe,39307,5
Snigbrook,39305,3
Nymf,39297,3
Paora,39271,2
Kober,39237,3
JGabbard,39228,1
Doma-w,39226,3
Yamamoto Ichiro,39222,1
Pkbwcgs,39212,6
Editorofthewiki,39210,4
Oceanh,39197,3
Botteville,39132,3
Blueboar,39119,2
JG66,39049,2
TonyBallioni,39006,3
Equazcion,38997,4
Kotniski,38992,3
Sven Manguard,38981,5
Polaron,38980,2
AxelBoldt,38958,1
Jeff3000,38958,3
Rkitko,38934,1
Dead.rabbit,38934,2
Hijiri88,38927,2
Calvin999,38921,2
Frecklefoot,38902,3
TiMike,38899,1
CTF83!,38854,5
Goustien,38842,2
Ssolbergj,38836,2
Julietdeltalima,38833,4
Lowellian,38808,1
Giftlite,38793,3
Technopat,38793,4
Swampyank,38782,3
Airplaneman,38766,1
Carabinieri,38726,1
Soetermans,38726,4
Loriendrew,38721,5
Lil-unique1,38694,4
Freshacconci,38682,3
Enigmaman,38675,4
Salvio giuliano,38672,3
Quite A Character,38640,4
Fish and karate,38623,1
DoctorWho42,38617,2
NewEnglandYankee,38614,3
Quebec99,38590,1
Kittybrewster,38572,3
McGill1974,38570,3
AManWithNoPlan,38563,1
Darkwarriorblake,38559,2
Kingboyk,38498,1
Johnfos,38490,4
P199,38475,4
Eldumpo,38425,4
Maestro2016,38412,1
Abelmoschus Esculentus,38409,2
Frosty,38404,3
Luk,38361,2
MPF,38350,1
Nizil Shah,38246,5
Cards84664,38245,1
Keithbob,38228,3
FayssalF,38209,1
Yosemiter,38208,1
LOL,38204,3
Someguy1221,38181,3
Realist2,38173,3
Plasma east,38160,2
Mendaliv,38135,4
SheriffIsInTown,38073,3
LessHeard vanU,38061,1
Nikki311,38035,1
Steven Walling,38033,1
Glacier109,38024,2
Snek01,38018,4
Drilnoth,38015,2
Mboverload,38012,3
AndyTheGrump,38007,2
DangerousJXD,37996,1
HaeB,37992,4
Carniolus,37990,1
CyberSkull,37949,1
PBS-AWB,37947,1
Megalibrarygirl,37946,1
Laurel Lodged,37925,1
Tom Danson,37923,3
Spencer,37911,1
Kierzek,37876,4
Titoxd,37786,1
Cordless Larry,37786,1
Jclemens,37779,4
Jezhotwells,37766,2
Twofingered Typist,37684,1
Arado,37679,1
Fma12,37635,2
HistoryofIran,37633,3
The JPS,37631,1
Floquenbeam,37623,1
Jimbo online,37618,3
FeatherPluma,37615,1
David Levy,37604,1
Darkwind,37516,2
Yerevantsi,37509,2
Lineagegeek,37501,3
Lithopsian,37483,3
DepressedPer,37480,1
Lobsterthermidor,37448,3
Faizan,37441,1
Johnluisocasio,37415,2
Garagepunk66,37401,5
Tryde,37364,2
Ehrenkater,37349,1
North8000,37347,4
Happysailor,37322,5
Obsidian Soul,37286,2
Footwiks,37285,1
Anthonyhcole,37261,4
JLaTondre,37260,1
Aldis90,37223,2
Randhirreddy,37216,3
Athaenara,37202,1
HelloAnnyong,37193,1
Greyjoy,37183,3
Jc37,37152,1
TheGracefulSlick,37147,5
Herostratus,37142,5
TParis,37137,1
Fat&Happy,37133,1
Parrot of Doom,37127,4
Reywas92,37126,3
EmanWilm,37124,1
Soupforone,37114,1
Elizium23,37107,4
Corvus cornix,37100,2
Collect,37080,2
Carioca,37025,1
Joseph Laferriere,37012,1
James086,36984,1
AussieLegend2,36943,1
Magog the Ogre,36936,1
Allstarecho,36900,1
MastCell,36868,2
Jiang,36832,1
RichardF,36819,1
PearBOT II,36790,1
Nurg,36780,4
Kelapstick,36771,1
Huaiwei,36770,1
Racerx11,36766,3
QuackGuru,36765,1
Tentinator,36758,4
Kusma,36757,1
Richiekim,36741,1
Mudwater,36736,5
FilmandTVFan28,36619,1
Benlisquare,36615,5
Toeknee44,36595,2
Sc2353,36580,1
E.M.Gregory,36553,2
Iamthecheese44,36543,1
Antidiskriminator,36508,3
Sims2aholic8,36504,4
Mzajac,36494,1
Jmg38,36475,1
Trovatore,36434,3
Biker Biker,36428,2
Noclador,36423,2
SL93,36379,4
Navops47,36364,2
T. Anthony,36353,3
Volcanoguy,36337,4
Cambalachero,36334,4
Dekimasu,36333,1
Lotom,36284,3
Zanimum,36281,1
Ivanvector,36270,2
Livelikemusic,36266,2
Mathewignash,36265,2
Gimmetrow,36258,1
Ged UK,36227,1
LouisAlain,36227,2
Ylee,36225,3
Quiddity,36221,4
BullRangifer,36213,4
Jwkozak91,36199,1
Angeldeb82,36187,1
Sp33dyphil,36159,4
Dharmadhyaksha,36158,2
Erpert,36155,3
Crowsus,36130,2
Mike Christie,36086,5
Abductive,36065,4
Capankajsmilyo,36059,4
Boleyn2,36046,2
Brudder Andrusha,36041,3
Pdebee,36036,1
WDGraham,35997,3
DESiegel,35989,2
Guliolopez,35926,4
NatureBoyMD,35919,3
NWill,35908,2
Lquilter,35872,1
M-le-mot-dit,35864,3
N2e,35860,2
Thegreatdr,35830,4
Jedi94,35757,3
Kablammo,35737,3
TheDJ,35660,1
Uncle Dick,35645,3
Almagestas,35610,1
Lightsout,35604,2
Lectonar,35595,1
Billinghurst,35583,2
Steven Crossin,35580,9
Phil Boswell,35569,1
Hammersfan,35512,1
Secretlondon,35504,1
Community Tech bot,35504,1
Nvvchar,35497,3
Miesianiacal,35444,1
Qzd,35432,3
Thoughtfortheday,35415,1
SecretName101,35402,4
Farragutful,35395,2
Doug Coldwell,35389,3
Thismightbezach,35388,2
AzseicsoK,35366,1
Hantsheroes,35362,2
Some jerk on the Internet,35359,3
Gbawden,35354,3
TylerDurden8823,35267,3
Suslindisambiguator,35233,2
Home Lander,35217,6
Seb az86556,35216,2
Lordtobi,35215,7
Doczilla,35213,1
Datumizer,35194,2
Gwern,35119,4
Zoltan Bukovszky,35083,2
Wesley Wolf,35059,9
Rama,35052,2
Denniss,35052,4
Rogerd,35045,1
Paul W,35035,3
Kaiketsu,35032,1
Waggers,35024,1
Reenem,35016,1
Mike Peel,35010,1
Everedux,34977,3
Rajasekhar1961,34951,2
HalfShadow,34888,3
Iryna Harpy,34858,3
Reddogsix,34857,3
Vicedomino,34819,1
GabeMc,34811,3
Hoverfish,34802,3
Mztourist,34798,2
Versageek,34766,3
Pelmeen10,34766,2
Bollyjeff,34765,3
Joseph2302,34765,2
Nightfall87,34698,1
Satellizer,34669,7
Crystallizedcarbon,34652,5
Fotaun,34609,1
Metropolitan90,34582,1
Indubitably,34537,4
PiCo,34533,2
Uncle Milty,34525,3
Rockies77,34500,2
Srleffler,34488,3
Anthony22,34474,2
Arpingstone,34464,3
Wikidea,34455,3
Jason Quinn,34433,1
Loremaster,34411,2
Ho-ju-96,34359,2
Emijrp,34338,4
Espresso Addict,34331,1
Auntieruth55,34330,4
AllyD,34322,4
Dinoguy2,34319,2
Sarah777,34309,3
Tomica,34298,3
Brian0918,34296,1
JDDJS,34276,5
Sesshomaru,34249,1
Andrewa,34208,1
ThaddeusB,34204,1
Willking1979,34194,1
Falcadore,34177,4
Deacon of Pndapetzim,34172,1
Pmunited,34161,1
Brianis19,34147,1
UnqstnableTruth,34136,2
ERcheck,34122,1
Andy M. Wang,34093,1
Rcbutcher,34085,3
Gongshow,34083,4
Opencooper,34071,2
BobDylanFan1994,34048,1
Sminthopsis84,34033,3
Racingmanager,34029,2
Druryfire,34028,2
Electionworld,34011,1
Angelo.romano,33936,1
Green Giant,33933,4
Emir of Wikipedia,33933,4
Stan Shebs,33925,1
Jabberjaw,33907,1
Edward321,33902,1
DDima,33893,1
Rugby.change,33886,1
Proscribe,33876,2
MChew,33820,3
Weglinde,33794,1
Blue Square Thing,33775,3
Leschnei,33775,2
Rklawton,33753,1
Carbon Caryatid,33751,2
Fyunck(click),33727,2
Kinu,33724,1
Peridon,33723,2
Mr.choppers,33710,3
Maxim,33703,5
Vivvt,33695,4
JalenFolf,33667,3
Galobtter,33649,3
Robina Fox,33644,3
Gfoley4,33632,1
Majorly,33626,4
Harryboyles,33624,1
Clariosophic,33616,3
Chris troutman,33609,6
Esprit15d,33577,1
Tiller54,33555,1
NortyNort,33544,6
VernoWhitney,33540,1
Scaufape,33539,2
Nitsansh,33488,3
Mx. Granger,33486,4
The Drover's Wife,33464,4
Ben MacDui,33410,1
AEMoreira042281,33389,2
Nimbus227,33378,4
Kges1901,33368,4
Michael Devore,33332,3
Evad37,33327,2
Linguist111,33324,2
Brookie,33316,1
Shalor (Wiki Ed),33278,3
Abryn,33268,3
EnDaLeCoMpLeX,33259,4
Mr Accountable,33257,2
KJP1,33256,5
DavidCane,33252,4
Patken4,33252,3
Dan Koehl,33227,8
PensRule11385,33219,2
KrakatoaKatie,33211,4
Judgesurreal777,33191,3
BoringHistoryGuy,33155,3
AndrewHowse,33151,3
RexxS,33142,1
DanTheMusicMan2,33126,2
RobertG,33121,1
Wizard191,33102,3
Hiding,33095,1
Squids and Chips,33073,2
Allens,33038,1
Woodlot,33028,2
Mercy11,33027,4
The Man in Question,32995,3
Dreamy Jazz,32993,2
Wikidemon,32985,3
AaronY,32981,2
Sjö,32974,4
Phil Bridger,32968,3
Smallchief,32963,4
Swarm,32958,1
Aleenf1,32945,4
Tobyc75,32927,3
AirWolf,32925,1
Greyshark09,32896,2
JonHarder,32883,2
Johnlp,32877,3
Fernandosmission,32877,2
Cloudbound,32873,5
28bytes,32855,1
Ocaasi,32820,1
PatGallacher,32787,3
Motacilla,32784,3
Uanfala,32780,3
Nbarth,32762,4
Jdaloner,32753,2
Ben Ben,32745,3
John Cardinal,32741,1
David Fuchs,32729,3
Coemgenus,32720,4
Skr15081997,32715,5
Dmoore5556,32698,3
KillerChihuahua,32696,1
DeltaQuad,32696,5
Aude,32676,1
Wnt,32645,2
Drmargi,32635,2
Ned Scott,32629,1
NrDg,32616,1
Jonny2x4,32565,1
Tobyjamesaus,32559,3
Dave.Dunford,32545,1
Smartse,32526,1
Raintheone,32520,5
Xfansd,32519,1
Peaceray,32499,6
Wwoods,32495,1
Michaelmas1957,32485,2
Muffin Wizard,32465,2
Dsimic,32456,3
Nzd,32440,3
Euryalus,32439,1
"Abraham, B.S.",32412,4
Cassianto,32399,5
SteveBaker,32398,3
Ncmvocalist,32370,4
BrineStans,32332,3
"Crouch, Swale",32326,1
ScottDavis,32310,1
Paul 012,32308,2
Regushee,32261,3
Josh the newcastle fan,32258,4
Macrakis,32239,4
Greenock125,32232,2
Sunray,32223,3
MrBill3,32208,3
Midgrid,32181,3
Noel baran,32171,2
Prolog,32166,1
Disavian,32147,5
Alexchen4836,32117,3
Niteshift36,32103,2
Jafeluv,32100,1
Ganeshk,32079,1
Eliyak,32061,1
Britmax,32013,4
Qwfp,31987,4
Vulk1,31984,1
Ergo Sum,31976,1
GraemeL,31935,1
Kralizec!,31926,2
Andonic,31911,1
Skizzik,31892,4
N5iln,31888,2
Kansas Bear,31872,2
Hayman30,31838,5
MrLinkinPark333,31831,2
Nick.mon,31823,2
Fuddle,31785,2
IndexAccount,31785,2
Ammarpad,31770,7
Bine Mai,31767,2
Cinemacriterion,31762,2
Smith609,31761,1
This lousy T-shirt,31734,4
Calmer Waters,31732,1
Mrf8128,31727,1
Piledhigheranddeeper,31711,2
Orphan Wiki,31692,4
Ifnord,31679,4
Gilgamesh~enwiki,31607,3
Newslinger,31592,2
Jwalte04,31579,2
Pelotas,31577,3
Husond,31563,1
Noboyo,31548,3
Seligne,31537,3
Fuzzy510,31519,1
OwenBlacker,31512,3
Twofortnights,31489,2
Zefr,31485,1
Dawn Bard,31482,3
Cmdrjameson,31471,1
1Sire,31467,2
Joefromrandb,31459,1
Rigadoun,31416,1
Iohannes Animosus,31391,1
Cornerstonepicker,31382,1
Backspace,31373,3
Tdl1060,31354,3
OSX,31338,2
Shivap,31330,3
Brigade Piron,31317,2
Simuliid,31312,4
Ingolfson,31274,3
Roger Davies,31264,1
Intruder007,31264,1
Aeusoes1,31256,3
VMS Mosaic,31240,3
ReyBrujo,31236,4
Melesse,31226,1
Petri Krohn,31216,2
Peter K Burian,31210,1
RoyBoy,31207,1
Caspian blue,31198,3
Portillo,31195,1
Gunmetal Angel,31180,1
Night Time,31174,1
Narutolovehinata5,31161,6
14GTR,31132,2
The PIPE,31122,2
Ucucha,31115,1
Active Banana,31113,2
Hack,31106,5
Flying Saucer,31106,3
GWFrog,31103,1
Midas02,31073,1
Oranjelo100,31059,1
Anypodetos,31049,5
ScrapIronIV,31023,3
SidP,30988,3
DavidWBrooks,30973,1
Kraxler,30973,3
HonorTheKing,30953,4
Violetriga,30944,1
Brad101,30944,4
Jéské Couriano,30911,2
IceWelder,30903,7
Norden1990,30899,1
Masum Ibn Musa,30898,3
Figaro,30884,2
Qyd,30882,2
Tajotep,30877,1
Timotheus Canens,30855,2
Sarnold17,30837,1
Alakazam,30819,2
CaTi0604,30813,3
Ruby2010,30799,5
JDC808,30790,2
LisburnThePriest,30788,1
Americasroof,30779,3
Wonchop,30689,2
ClemRutter,30676,3
The Vintage Feminist,30671,2
Sm8900,30666,2
97198,30641,5
Stevey7788,30619,3
Elinruby,30596,1
Slakr,30575,2
MIDI,30568,1
Winged Blades of Godric,30568,9
CharlotteWebb,30567,3
Geni,30537,1
Sanfranman59,30527,3
Mikenorton,30514,4
Haploidavey,30498,2
Bus stop,30493,3
Spellcast,30480,1
Non-dropframe,30468,3
Andrewman327,30448,4
Lewismaster,30430,2
Carptrash,30424,3
Svick,30416,2
Anupam,30407,5
RoySmith,30406,1
LeadSongDog,30395,3
Dunarc,30380,1
Furrykef,30358,1
Rogermx,30344,3
Flatterworld,30307,3
Melonkelon,30292,3
Sjakkalle,30286,1
Renata3,30262,1
Sock,30243,5
Roman Spinner,30239,3
Checco,30227,4
Goethean,30218,2
SatyrTN,30210,1
Wiki-uk,30193,3
Stoshmaster,30179,3
Thatcher,30178,1
Midnightdreary,30176,3
RGloucester,30172,3
G503,30170,1
Calistemon1,30154,1
JRRobinson,30151,2
Alexbrn,30140,1
Train2104,30136,6
Siva1979,30129,3
YSSYguy,30124,2
Lozleader,30119,3
Oceanflynn,30110,2
DJ Clayworth,30104,1
Starship.paint,30094,3
Bob1960evens,30079,3
Jonel,30073,2
Comatmebro,30053,2
Joyous!,30048,1
Penale52,30045,3
Wrestlinglover,30039,4
Girth Summit,30025,1
LiamKasbar,30022,1
Dudley Miles,30003,2
TomStar81,29990,1
Dentren,29980,3
JimmyBlackwing,29952,3
Keraunos,29927,1
